summary,kcut,klabel,noise_id,sigma_rad,sigma_tran,n_points,mean_z,min_z,max_z
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",18,3.007,1.5035,1,1.5980318702148613,1.5980318702148613,1.5980318702148613
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",19,3.75875,1.5035,1,1.9702529082534062,1.9702529082534062,1.9702529082534062
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",20,4.5105,1.5035,1,2.036630157030026,2.036630157030026,2.036630157030026
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",21,0.0,2.25525,1,1.3667714151145476,1.3667714151145476,1.3667714151145476
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",22,0.75175,2.25525,1,1.3297701681129703,1.3297701681129703,1.3297701681129703
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",23,1.5035,2.25525,1,1.3272615901035008,1.3272615901035008,1.3272615901035008
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",24,2.25525,2.25525,1,1.7283466931930194,1.7283466931930194,1.7283466931930194
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",25,3.007,2.25525,1,2.0894502925564473,2.0894502925564473,2.0894502925564473
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",26,3.75875,2.25525,1,2.178842416499856,2.178842416499856,2.178842416499856
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",27,4.5105,2.25525,1,2.2923144608862485,2.2923144608862485,2.2923144608862485
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",28,0.0,3.007,1,1.7674624534304955,1.7674624534304955,1.7674624534304955
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",29,0.75175,3.007,1,1.798658806235983,1.798658806235983,1.798658806235983
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",30,1.5035,3.007,1,1.8262496413753184,1.8262496413753184,1.8262496413753184
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",31,2.25525,3.007,1,1.8543635288456553,1.8543635288456553,1.8543635288456553
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",32,3.007,3.007,1,1.9192684867323448,1.9192684867323448,1.9192684867323448
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",33,3.75875,3.007,1,2.0038663108774495,2.0038663108774495,2.0038663108774495
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",34,4.5105,3.007,1,2.1507926908746886,2.1507926908746886,2.1507926908746886
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",35,0.0,3.75875,1,2.00290316997134,2.00290316997134,2.00290316997134
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",36,0.75175,3.75875,1,2.053866441816538,2.053866441816538,2.053866441816538
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",37,1.5035,3.75875,1,2.031166486130606,2.031166486130606,2.031166486130606
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",38,2.25525,3.75875,1,2.0286914993314293,2.0286914993314293,2.0286914993314293
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",39,3.007,3.75875,1,1.9781868119932837,1.9781868119932837,1.9781868119932837
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",40,3.75875,3.75875,1,2.36447831801398,2.36447831801398,2.36447831801398
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",41,4.5105,3.75875,1,2.1828635881583365,2.1828635881583365,2.1828635881583365
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",42,0.0,4.5105,1,2.4575234375390416,2.4575234375390416,2.4575234375390416
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",43,0.75175,4.5105,1,1.4185766563363846,1.4185766563363846,1.4185766563363846
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",44,1.5035,4.5105,1,2.333986305368639,2.333986305368639,2.333986305368639
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",45,2.25525,4.5105,1,1.3623884135895117,1.3623884135895117,1.3623884135895117
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",46,3.007,4.5105,1,2.1603691706260335,2.1603691706260335,2.1603691706260335
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",47,3.75875,4.5105,1,2.175391812482823,2.175391812482823,2.175391812482823
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",48,4.5105,4.5105,1,1.3249633557395493,1.3249633557395493,1.3249633557395493
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",0,0.0,0.0,1,1.2728969235042407,1.2728969235042407,1.2728969235042407
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",1,0.75175,0.0,1,1.283599024967229,1.283599024967229,1.283599024967229
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",2,1.5035,0.0,1,1.3635724572613672,1.3635724572613672,1.3635724572613672
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",3,2.25525,0.0,1,1.428401286750206,1.428401286750206,1.428401286750206
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",4,3.007,0.0,1,1.5402162719386816,1.5402162719386816,1.5402162719386816
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",5,3.75875,0.0,1,1.6903820361777517,1.6903820361777517,1.6903820361777517
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",6,4.5105,0.0,1,2.13910723562738,2.13910723562738,2.13910723562738
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",7,0.0,0.75175,1,1.2682805673759774,1.2682805673759774,1.2682805673759774
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",8,0.75175,0.75175,1,1.2647060316429926,1.2647060316429926,1.2647060316429926
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",9,1.5035,0.75175,1,1.3372344261497342,1.3372344261497342,1.3372344261497342
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",10,2.25525,0.75175,1,1.4646989303776787,1.4646989303776787,1.4646989303776787
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",11,3.007,0.75175,1,1.5098666503826885,1.5098666503826885,1.5098666503826885
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",12,3.75875,0.75175,1,1.6171786105030506,1.6171786105030506,1.6171786105030506
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",13,4.5105,0.75175,1,2.069627191986529,2.069627191986529,2.069627191986529
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",14,0.0,1.5035,1,1.3494561841892176,1.3494561841892176,1.3494561841892176
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",15,0.75175,1.5035,1,1.410219651479598,1.410219651479598,1.410219651479598
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",16,1.5035,1.5035,1,1.4171871422037128,1.4171871422037128,1.4171871422037128
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",17,2.25525,1.5035,1,1.5419726614824993,1.5419726614824993,1.5419726614824993
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",18,3.007,1.5035,1,1.5747025583109626,1.5747025583109626,1.5747025583109626
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",19,3.75875,1.5035,1,1.8821936121543807,1.8821936121543807,1.8821936121543807
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",20,4.5105,1.5035,1,2.259991713839028,2.259991713839028,2.259991713839028
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",21,0.0,2.25525,1,1.4781773439340764,1.4781773439340764,1.4781773439340764
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",22,0.75175,2.25525,1,1.4098872677394676,1.4098872677394676,1.4098872677394676
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",23,1.5035,2.25525,1,1.363803957595657,1.363803957595657,1.363803957595657
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",24,2.25525,2.25525,1,1.8187752250157638,1.8187752250157638,1.8187752250157638
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",25,3.007,2.25525,1,2.103822277711666,2.103822277711666,2.103822277711666
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",26,3.75875,2.25525,1,2.013497917560343,2.013497917560343,2.013497917560343
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",27,4.5105,2.25525,1,2.3851712380158387,2.3851712380158387,2.3851712380158387
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",28,0.0,3.007,1,1.6241489915817016,1.6241489915817016,1.6241489915817016
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",29,0.75175,3.007,1,1.560619278902228,1.560619278902228,1.560619278902228
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",30,1.5035,3.007,1,1.7052759513959854,1.7052759513959854,1.7052759513959854
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",31,2.25525,3.007,1,1.88587774561377,1.88587774561377,1.88587774561377
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",32,3.007,3.007,1,1.9455436258186463,1.9455436258186463,1.9455436258186463
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",33,3.75875,3.007,1,2.187515502098783,2.187515502098783,2.187515502098783
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",34,4.5105,3.007,1,2.1984113297866554,2.1984113297866554,2.1984113297866554
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",35,0.0,3.75875,1,1.7196490947608496,1.7196490947608496,1.7196490947608496
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",36,0.75175,3.75875,1,1.8132948201131402,1.8132948201131402,1.8132948201131402
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",37,1.5035,3.75875,1,1.746141385607553,1.746141385607553,1.746141385607553
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",38,2.25525,3.75875,1,1.9273318595964357,1.9273318595964357,1.9273318595964357
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",39,3.007,3.75875,1,1.5779216912756944,1.5779216912756944,1.5779216912756944
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",40,3.75875,3.75875,1,1.3504517635035793,1.3504517635035793,1.3504517635035793
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",41,4.5105,3.75875,1,1.734772719106115,1.734772719106115,1.734772719106115
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",42,0.0,4.5105,1,2.0454461853411074,2.0454461853411074,2.0454461853411074
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",43,0.75175,4.5105,1,2.072748939383155,2.072748939383155,2.072748939383155
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",44,1.5035,4.5105,1,2.1089154455772148,2.1089154455772148,2.1089154455772148
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",45,2.25525,4.5105,1,1.8240632319676586,1.8240632319676586,1.8240632319676586
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",46,3.007,4.5105,1,1.4029141953953508,1.4029141953953508,1.4029141953953508
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",47,3.75875,4.5105,1,1.478375109714902,1.478375109714902,1.478375109714902
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",48,4.5105,4.5105,1,1.4001899979862584,1.4001899979862584,1.4001899979862584
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",0,0.0,0.0,1,1.2249034196102127,1.2249034196102127,1.2249034196102127
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",1,0.75175,0.0,1,1.2239136437862432,1.2239136437862432,1.2239136437862432
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",2,1.5035,0.0,1,1.2337412672716925,1.2337412672716925,1.2337412672716925
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",3,2.25525,0.0,1,1.3499450751145614,1.3499450751145614,1.3499450751145614
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",4,3.007,0.0,1,1.333703958102533,1.333703958102533,1.333703958102533
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",5,3.75875,0.0,1,1.3231919735078037,1.3231919735078037,1.3231919735078037
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",6,4.5105,0.0,1,1.6222051742661332,1.6222051742661332,1.6222051742661332
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",7,0.0,0.75175,1,1.2194627096836714,1.2194627096836714,1.2194627096836714
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",8,0.75175,0.75175,1,1.2247852097592475,1.2247852097592475,1.2247852097592475
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",9,1.5035,0.75175,1,1.299764618322562,1.299764618322562,1.299764618322562
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",10,2.25525,0.75175,1,1.2993237182009105,1.2993237182009105,1.2993237182009105
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",11,3.007,0.75175,1,1.3554193331503819,1.3554193331503819,1.3554193331503819
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",12,3.75875,0.75175,1,1.3716129194606783,1.3716129194606783,1.3716129194606783
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",13,4.5105,0.75175,1,1.4857660206393652,1.4857660206393652,1.4857660206393652
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",14,0.0,1.5035,1,1.1755238947374047,1.1755238947374047,1.1755238947374047
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",15,0.75175,1.5035,1,1.1614112392483003,1.1614112392483003,1.1614112392483003
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",16,1.5035,1.5035,1,1.2710628234490648,1.2710628234490648,1.2710628234490648
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",17,2.25525,1.5035,1,1.241381297673784,1.241381297673784,1.241381297673784
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",18,3.007,1.5035,1,1.3470320149148047,1.3470320149148047,1.3470320149148047
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",19,3.75875,1.5035,1,1.5136202779485457,1.5136202779485457,1.5136202779485457
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",20,4.5105,1.5035,1,1.7452238273664542,1.7452238273664542,1.7452238273664542
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",21,0.0,2.25525,1,1.0911000561880257,1.0911000561880257,1.0911000561880257
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",22,0.75175,2.25525,1,1.0438660299410292,1.0438660299410292,1.0438660299410292
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",23,1.5035,2.25525,1,1.0794423660414942,1.0794423660414942,1.0794423660414942
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",24,2.25525,2.25525,1,1.3374307094838327,1.3374307094838327,1.3374307094838327
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",25,3.007,2.25525,1,1.3820293400100572,1.3820293400100572,1.3820293400100572
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",26,3.75875,2.25525,1,1.604504543105014,1.604504543105014,1.604504543105014
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",27,4.5105,2.25525,1,1.7190923249407484,1.7190923249407484,1.7190923249407484
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",28,0.0,3.007,1,1.074396149077529,1.074396149077529,1.074396149077529
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",29,0.75175,3.007,1,1.1589822986813434,1.1589822986813434,1.1589822986813434
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",30,1.5035,3.007,1,1.1935443281469569,1.1935443281469569,1.1935443281469569
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",31,2.25525,3.007,1,1.3693259831972615,1.3693259831972615,1.3693259831972615
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",32,3.007,3.007,1,1.36903971370632,1.36903971370632,1.36903971370632
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",33,3.75875,3.007,1,1.458968791080432,1.458968791080432,1.458968791080432
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",34,4.5105,3.007,1,1.315399375988973,1.315399375988973,1.315399375988973
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",35,0.0,3.75875,1,1.1760148167966225,1.1760148167966225,1.1760148167966225
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",36,0.75175,3.75875,1,1.3149040881573804,1.3149040881573804,1.3149040881573804
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",37,1.5035,3.75875,1,1.2329083318114784,1.2329083318114784,1.2329083318114784
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",38,2.25525,3.75875,1,1.3524159072037316,1.3524159072037316,1.3524159072037316
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",39,3.007,3.75875,1,1.2561044124050096,1.2561044124050096,1.2561044124050096
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",40,3.75875,3.75875,1,1.4648343299498259,1.4648343299498259,1.4648343299498259
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",41,4.5105,3.75875,1,1.1827033192955776,1.1827033192955776,1.1827033192955776
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",42,0.0,4.5105,1,1.0675802484469101,1.0675802484469101,1.0675802484469101
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",43,0.75175,4.5105,1,1.0922354821579696,1.0922354821579696,1.0922354821579696
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",44,1.5035,4.5105,1,1.066232519204378,1.066232519204378,1.066232519204378
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",45,2.25525,4.5105,1,1.097888463855878,1.097888463855878,1.097888463855878
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",46,3.007,4.5105,1,1.074548601962032,1.074548601962032,1.074548601962032
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",47,3.75875,4.5105,1,1.1559979058955976,1.1559979058955976,1.1559979058955976
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",48,4.5105,4.5105,1,1.3347000339505082,1.3347000339505082,1.3347000339505082
